source	guid	sha256	bytes	lines	game_objects	mono_behaviours	fsms	sprite_renderers	animators	audio_sources	colliders_2d	prefab_instances
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Gnat Giant.prefab	9a00575c0a787374cbd681e6f81824ba	7de6c108076612172a067bae778a0bddd2cebb11772e78dfe9f4d3e1c92020cc	22833	844	4	10	0	0	0	3	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Grass Goomba.prefab	77f6149ad21e66249aeb175b0a61d3c8	2d6d07834f3e5c9295bec905b261f6f855b66334a8b8302d6af529c4c3c3503e	8411	296	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Grasshopper Child.prefab	fc2ca892826681e448e9456897262034	2ab357cea2a5416a0981660e9b801096c22615b9ad48981cf41defe0ecae8da6	8266	294	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Grasshopper Fly Transient.prefab	8c0d7fffca24c1740a4170a78fe904f8	40a95046dc953c9b7a7063346331b0e93ead40d5882505998d49975bdbc2ccaa	73629	3021	4	10	0	0	0	2	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Grasshopper Fly.prefab	afea688b2a98dcf438ef26edff3631c7	9132d3bcaec20c5a0cb2d90e0a7c0fa893af2636960be4f88f906dcfd83d0450	10556	392	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Grasshopper Slasher Transient.prefab	7db4f9fcc3dabb240a85baaecf3f3337	4994a0543cc9102f3ebe0b7799e4a184a4572d6188e7161cac413fd61f66cefa	73549	3020	4	10	0	0	0	2	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Grasshopper Slasher.prefab	fda957e55929a2b478a1a6be4a71acb2	15a4f6605c93bd66a5314130814e4c56a52463dd790aaf52adc51b9d45f509a2	10483	391	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Green Prince.prefab	ad18479a567b2c349be3dafad3ff561b	bbe97853de9619fc74fa6683a0c89d510d5abaeed46d8157c525c033400c589b	892918	36493	35	28	2	12	2	1	3	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Grove Pilgrim Fly.prefab	8680208bcc0b19a49ac15e6491e67f96	5854f009b18196747691d86cef287c3c9ed04fcaeb1198724d8c1800e37d46ac	129490	5381	5	10	1	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Heavy Sentry Transient.prefab	4e713dad7a87c8147b5a397fd438b361	98d08f5d4dfd6daebab4a9b3e77882983d9ebba8449eb6a86d7248603cf130b4	367800	15136	19	42	1	0	0	4	5	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Heavy Sentry.prefab	0852aa150eb9c1645be557b0bd540503	6712260859eac0cfc72d6f4747f4695fec1adfd894818becdd3f884e267af5da	366287	15084	19	40	1	0	0	4	5	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Hornet Dragonfly.prefab	1f9e0e55b591fc849a2365d219cb3106	059a997492dd82e06fc63deb8e8bb06b6d1668fab881fc30e61a2ef454d72b6c	15165	541	3	7	0	0	0	0	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Hunter Queen.prefab	10d01d7b57f07e4478d3ec2b39c29f39	dbf00546c08a9a71ee27d6b5a61cf8acf95edee2d70cf62de5bcbc9ed395b030	907107	36994	34	27	2	12	2	0	3	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Judge Child.prefab	49b7378c8fcc37648bb67618519df068	40e17360b6e6cee99ceb3430962cb102f17dc6fad0b73a8cfa46e88135fbf97e	16897	634	3	8	0	0	0	2	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Lightbearer.prefab	6b4e8e1f372165f4b9cba475049f2127	1246c0cb907328c52e65da777234e8354ca3c284e0cbdcfcd3a047e00f4ef709	67554	2808	2	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Mite Heavy.prefab	dad5429aa070d4846a822f94733a52cf	94583703dfe26f688d092d4f8af184745b153b78e4be523a53a4fc8492d03afb	8189	293	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Mite Transient.prefab	3f711e0daa65e1349be69f55db4b90b9	7f3d696cd943d5b3990ec299919c21a0bd23278fa821e54fbe19dbb8a4d4ee98	10732	375	1	7	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Mite.prefab	8f8908f787aec7b4c8c371f961649a55	64bb0823154ba003f84188e43905d8d7a4e8408b3616763709f669e267495ee3	10950	378	1	7	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Mitefly Transient.prefab	f0d04763853211f4cbccf58fa2716900	e5188b045c0b31faf03c293fa36b97eaa43786b7a945196430c328f0978fefd6	8200	293	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Mitefly.prefab	5059f3921999ceb4c83126318f0a1610	88edf06dbdd699c0c8fe409daf4436c1df796884ca8160bbcfe2a7c81f1c3358	8266	294	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse MossBone Crawler Fat.prefab	a78af2ad9d7c6b741882c69ea16b2de7	4281119d6cfbe7fe5c2d09c39d0b88beb358c6d078d4da023943d395dfb683dc	77101	3160	5	8	0	0	0	2	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse MossBone Crawler.prefab	309887ce07544024ebd0c554d2602d21	0b244929d00266e9eb93e40378d5ca4d84e54e51212603b743bdc800fff1b595	10526	391	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse MossBone Fly.prefab	90c813d80b4696342a75dbaf752eaa36	a031405dd9c1064def6ea7112b21a26932ed4b010d7c0eeb8f6c1571dc432a17	10535	391	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Peaks Drifter.prefab	d0a32bda21b29b244b768f24c6cc4be0	38b70cd1c413d310cb8f5a8867001f5aa1a22effd435e16fc68522ca1419a106	7392	261	1	6	0	0	0	0	0	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 01 Dummy.prefab	b25f2902a6ebbad4880945135d2f40be	33c0a8e8a549869a3fdf7d6d8c7e0b599e8cffe4dc3477ab31a49d5532c61fc6	8261	293	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 01 Song.prefab	879f1f8ee89ac7c40905534e9df380f4	385a3f95920b943c0cfefb246f267e71d9b7e325f7df0df779850d0dfc02ff74	10823	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 01 Transient.prefab	8fb3799c978ce4a489b67d30aa1b4011	f11c3e69285f73ca87b7fc5ca5698297b95308d8971b74613c12e5bc59fda454	10684	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 01.prefab	fddde555cc7e6a04b98025964c506f28	dad55082e401f9c6fea4d685877b087a1d7f719115e8d7b5ed44bcad2013730d	10813	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 02 Song Transient.prefab	041b0ad967f9e4741933ca843d09d58e	6f352ed823850568e6bb194e4b4ce9629c523e8ad6293519f47c2d3e4beca8e5	10538	391	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 02 Song.prefab	ce9ff5112c2b95445ba7b5d3caab62f6	7ccd1f19ab4b7b14526b458965c28db3e85bb082feb54d85840e22dacf0823fb	10819	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 02 Transient.prefab	7e7b969fcb785cf42895f4c91063b89b	d6382df3b0d664b5e134ab43c07a58dc4a63e9f2c3828eabe451009b09847afe	12416	453	1	6	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 02.prefab	10ac00113f227f047b0c1e2525e0fb64	25bc1fc2b6a3766f0b167d68d7162e714e45689b2a3bea97f4e88741855cf8db	296540	12512	8	8	1	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 03 Dummy.prefab	9f6bfa715f60a3145916b855fce16654	a2b660d8e481e6e1ec4ab784e723629c5a3c2d5166c815d8a10ee2396590c976	8272	293	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 03 Song Transient.prefab	98319f17295394a42baa5bdc7194f5f7	1409dcd8ebd83826e218d25aa3b76714097349d1a133416303e58a913efa0eac	10745	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 03 Song.prefab	6e8743f1062b02a409b80cba1095da4b	656829490647673ee4e81acf0a5660664b5b4327f7ca9fd0a40d34293fce4414	10735	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 03 Transient.prefab	181308893745bf5449ca36a3c7902548	8448cf86bcdd1c1fcda0e50cf706d5956b593bdf71dc0ac029fb5652d24a3afe	12288	452	1	6	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 03 Understore.prefab	5982ccaec6a1b31418b2d2f4eb48898a	293f6e2f34a0ef830f3ee0bd00c151e025a803fbc33d07f3f72c7aa7b8407889	296206	12504	8	8	1	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 03.prefab	0f2ce9a43cfa7c34ba3856d588cb5995	a37930636f9ac70df53a1f8aef733a7768053df000029a837be94dbbc46b34c3	10762	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 04 Song Transient.prefab	1f9083d5f82bf9f4c885e382a0d01313	4c47af5a8a1cfac0537196de7b5e9014a06aa018fdde66f21d713b4fc9e8e7f9	10829	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 04 Song.prefab	82dc292f17b15d14ab059f00749ad157	2fde524f111a30121851c3bfe8cf916875eb117f8bab2c9b591fad075ab449d4	10819	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 04 Transient.prefab	ea6bfb1ba4bcf174eb33409e259f2ff6	3c869bcc9510e3169a21ecbf56b36a31cb5513be69f6e6d4236f74c07b09b588	12072	446	1	6	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 04.prefab	c124f799b6f0a404f9d5e6bcd1e714ab	4f3827c34f8e1d275d9f395e21cacdad081a2579dd6845f9e68e78659c092395	10817	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim 05 Quest.prefab	ed221379635050e4181ea4a0ae04401e	4860e1197fdb6d7baa97939cc0e5c9c16270eadd307e7ad1029a972ae5c7fa3e	10829	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim BellThrower Fly.prefab	d099285eace7f094fbe40aeb00554227	ad4538f5ac0bd270f7eafb372960f478397b749fc90bcd4c63c8bead51c84401	10830	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim BellThrower.prefab	b121d09a486437443aca157a3ad6de55	aea2157844aa4c5611e31e8751b776d46e0c4dfb54cc497da5eb6e3e8388100d	10829	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim Fisher.prefab	ba9bdaa2162af1143a7ef507e7fe97a3	cf1eddad58bd621a9e23e6a1b4a55a6836c82f51050cda89298e281f823baf15	19183	699	2	11	0	0	0	1	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim Fly NPC.prefab	5f14a4d46a56d8344863eebb4713834d	4fcd867bfda3b73aece17b1f700a234f81e32543357f7e6b6ebeca02b06ce627	8381	293	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim Fly Transient.prefab	ef8e1e0701bc68442a4ac442a782768a	14f9b799091675d38868b46f9679139ea8d96c9f62969e35d3eac057407e9282	10756	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim Fly.prefab	0ff9835c778ad9d4eaac1e5c029ff731	334eda228357aa6b3001df94d9e7831c962458ec5976ab7d80ab5dcb9661fa4e	10823	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim Hiker.prefab	590b17c5272f7eb4ba94d9348fd7146c	2a8f819059d8aa92cfa7e723c63706a05c185d9fc114ae8c4f62222c5d3740f0	17923	661	2	9	0	1	0	1	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim Moss Spitter.prefab	52eb06504151d1841b16459558996dab	3b712123b0e766660aee4cd811a33395981062925634e19b1fde00e35702bd07	10829	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim Staff Understore Transient.prefab	cdd7e7f660ab58341b51ba5079e2fd8a	48fb3e977de0a01c05658da00f10ef8065c86941b8cad8230060585be3e67589	305106	12800	10	15	0	0	0	1	3	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim Staff Understore.prefab	0072ce1acaa4a684fb16057db2377432	c6ed7fa6a3c1071c2fdab53d0230ced907327bc2f720b1c27ae504b16d73b100	306320	12866	10	14	1	0	0	1	3	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim StaffWielder.prefab	50462f8b54f80374f93fdb4f4943700f	f7a95fe196eccd0893f292343026bed618898048d7c047b7ce4d6a6f0f1a9d76	22864	846	3	9	0	2	0	1	4	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim Stomper Song Transient.prefab	7fa3eb7cdf1051d4a87618feeb9b51f0	397c10c9c293e361383ed90f3f861da399cc4d85d09db2ad81b9b50a7fe2d7a0	10615	391	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Pilgrim Stomper Song.prefab	3f5cdecdc311fdd4e81fd4e150d54d95	085d61a6467244af5886f3d6a26fed487d8e9b1db787ebac0147a8396dd1851e	10826	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Rhino PilgrimsRest.prefab	e07a11e2484a00e428ed2bb1cf346278	2ff307a68e43e42c25d743af8ef0fed8ada0ed987752a4162d73bd2c5dc10e7f	24132	894	3	10	1	0	0	2	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Rhino.prefab	beaeaf5b2f854e34abcb9b6579dec57e	dd6edbac52af4ce468d76ccd5afb73e06a2dca459323b44ba18c4bbec5c402f8	19185	704	3	9	0	0	0	2	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Roachfeeder Short.prefab	87b02fa5a1fda4c4e8ebfc65b9634975	4283624bfcb7cda777328f389a4d10615f8c25adbb3068b3ebd53a4375785b1e	10567	391	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Roachfeeder Tall.prefab	e9bb30ccb11437e4cb0062ac4c2e7f0e	c6caff80fd58e1e688a59b29e2b75d7e2ecaae06e1b878f01b16fa7fa9cff0df	17006	630	2	8	0	1	0	1	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Roachkeeper Chef Tiny.prefab	2573864a48387a24e9e29f1686267e54	eee2af30e709358414154bc6bb7d2a860775d46e26ed70248a7e9b768aa134fe	75799	3118	4	9	0	0	0	2	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Roachkeeper Chef.prefab	9d9b0026a75874c4fa81a2030ad48941	2ae58cad7e33bde6776da847adb64f34eff8c740be2efdf46087c6cacadd6207	334855	13566	13	33	1	3	1	3	4	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Roachkeeper.prefab	52aa9973765fc7c4aae1ccf596c4462b	25b06fbe43e61e9c20e67361a0921d08f9b21bdd25e2e313712ff295ba2f5783	135394	5632	7	10	0	0	0	4	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Rock Roller.prefab	a76035fcf81bc7e4b95f71d28666da92	b1f887cc443f12bb94021a4157ebc42b30db8c63c3e844a3199606e10723f5c2	446579	18628	13	9	1	2	1	1	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Roof Crab.prefab	9cdff5a4d08a8a241a250c695ddb609d	f8a74e4cc3d4a537e8756ddc98664ddf887c772b897ba510a759aadf7eaa5006	439268	17688	20	48	1	2	1	1	10	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Rosary Pilgrim New.prefab	95b12f4d25a95904398d1d4a0add4da4	57e47fdeed05046f74d5e9a9e26c06655c5db7df20ae1e0fb37456cbdf477537	305540	12824	11	13	0	0	0	3	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Rosary Pilgrim Water.prefab	5523cbef4f31bb04ead035b2096fa325	300196e81a17fd0c7005f386f866441f008c8e89f90a3e0113adff90d907ce5c	298338	12552	10	11	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Rosary Thief.prefab	f526f55df52a25f4d89f7204712c0d0b	5cbfc33e6aa60527f5fd40f53753d3b94eccbbcb924a836d2596778de99061af	10540	391	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Scholar.prefab	89a68836ab0aeda4c9a8be24bb30613e	3ce77d8225543eb6e1918ff948d72e186aa368b974fbb80e7b659e63e6620b10	10581	391	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Scrollkeeper.prefab	9180937eecea0884d934943309e2ce15	0cac46759f8ce53841d0f17c2dd675ce2b5d7938833768227c405054b8b12f4a	31141	1145	6	14	0	0	0	3	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Seth.prefab	2e8cd473098abd34d8c16d6c11572c42	0bb8ec500ac099354f4bdd32a52ec2cc7479e6a9450bb6cba636dd0043514849	145890	5696	12	19	1	2	0	3	4	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Shellwood Gnat.prefab	009b8839bbe31ef4a83b2851b0852a51	3431a1711389c252d72e429fb94acd8fe299d0df7b4589effcfec32b89f53792	114282	4825	3	5	0	0	0	0	0	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Shellwood Goomba Flyer.prefab	2a53dff8f4e62ec439cf35547d36e926	f89a13b67523cb7bc8a9383a13a13630c659e6272eadd656be61d5e2a2dd9014	163068	6602	4	7	1	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Shellwood Goomba.prefab	eaa24f5880fc5e74ebc13c955d3328fc	e4043b32b6795086f95b5d502d091475443b01c2d60b13c5ea88951e0d499e65	152268	6224	4	7	1	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Shellwood Wasp.prefab	436c1d8b92025c248bba32f42f541b23	fa7b8e6c36a07d31ad40211ae0ef0d4f32e719f7ae60bbe1e83c438b707e8276	8370	300	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Shield Dockworker Transient.prefab	53a5ac335a010644eb52858293db2bfb	6c95f0efaab7c999218ffa021d7e9c4a66d46303c8998b9657fa7324751879e6	20671	774	2	10	0	0	0	2	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Shield Dockworker.prefab	feee5c5f4c05ee746b6b4f97ba8e28cc	0e4c9fede0ebc2e6364aaaef34d3bbabc908d6a623f866cf610b0d0403482a78	585380	24720	16	16	0	0	0	2	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Slab Fly BabyExploder.prefab	b1507a1e718c2b9438f3418f78bf70ff	4cd830a06a10703cbca6c8168d6aacfb0b8eedc7a47b0ad8599769b277666971	93240	3730	4	8	1	1	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Slab Fly Broodmaster.prefab	af6c5a4f77b426b48a866f0dfc65b5e4	71e538b000414f6aca16097f18fc6eb7347f7c515e537ff4acc64048449d274f	381670	15598	18	40	1	2	1	5	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Slab Fly Large Cage.prefab	e8b27884e5d3ee24bb86fad93ca8e056	24514fb59cf7d62e5081fefcfde5755bb8aa1409f621e56601fb0ea8c54eccad	127639	5091	4	16	2	2	0	2	3	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Slab Fly Large Dead.prefab	87d3a1727c2bff249abec2f7e12c58d3	1076118354647e412613e26d83d8e6298ff2fb0448924ce08c713b23c90d13c8	8184	293	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Slab Fly Large Transient.prefab	f1776677c0c40734b98abe1b07f3e7d9	035d9791d39582948b4bc1c5ef1041762098b1eaf876610b49271ed1da92d60c	8318	293	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Slab Fly Large.prefab	7eeed630070234840aea9744b97695f9	65d9982ede4e82068647f00b5be288122a0ae89d7a1bd9f9eb921886d231a31e	8305	293	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Slab Fly Mid Transient.prefab	708f98667c593fd47ad7c0850c0075a7	245bc75d62b73840dd626ad31db79602d6ae81f8fd093e3a70d47d0d775bdfc4	17800	654	2	9	0	0	0	1	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Slab Fly Mid.prefab	ecf997b383cd62845b57ddc0412a4d3e	ac94cb59cd206b4e91bc1aa8a3ffdcd66237346d1981c4d0bc5652636e55960e	17781	654	2	9	0	0	0	1	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Slab Fly Small Fresh.prefab	f876490f986f06e4291590531b057584	95d7ddb151dfc722e474142ebc68bee37a5c3636872a8107f8bc2babc39e3d0d	10137	368	1	8	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Slab Fly Small Transient.prefab	e086dba6a5c9afa49aa92892e5b1006f	f91fbbc542f06e2733c354604a268fe73af9e153329542aadfc35ce5df7743e9	10542	391	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Slab Fly Small.prefab	f030c78c78437384fb17d769e1b966e3	119f09050c17a978bfc74c66801b48097028e7f884b148f937d2a88f1118ec2c	10532	391	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Slab Prisoner Fly.prefab	65e76147a52d10348a51481c83359ffd	21684161071a8b92440ed318868c17ee95ef4df238566742fed0ea61b2c348a4	70085	2915	2	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Slab Prisoner Leaper.prefab	458983f5f94968e47aeb01d66bac55d7	b243a618dfe7726cbae1029829a7dd90b8570f7cb86c2749e6add0b8ba936463	70009	2914	2	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Small Crab.prefab	3cb846c7cddbfee488c36195ff2f207d	4cbaa8e9b4157c4ee85cf94e402e0342a2f615845e70fc18cef7f842420a38fb	8189	293	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Administrator Transient.prefab	ec1672db162522644afb98eadacd9f61	8fb94e05d3bd1cdf790c0c2eb58cd79d9fdad283ab5b2ce9fb385ff85ecdef4c	10751	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Administrator.prefab	a8ffb713be95c2a4f98e1d72e9d769d9	ce2f701cfa2bb5bb48dffea3f36d8961813d784e232f4bf0bd39bbf8a7ad9cfc	10741	399	1	5	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Automaton 01.prefab	73c5ed4133e165843be6931281703bf1	1475e7620473ea1c5e5368986ed6d957c8173f1b2a552eed4b0c6c6b68077ccb	26360	964	5	13	0	0	0	1	3	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Automaton 02.prefab	16845ee0905109a4d88a82f4bd32f339	707698ec5ad68d3f739a78bac5492d91a2e8491862fe7a308e706036b25c675b	33490	1224	6	16	0	0	0	1	4	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Automaton Ball.prefab	c107d8c166f6d1a4f9e6cbe50fa650f2	7949402920bb809d78abe296763ecd12d0aa202995e4ddcc85073469ad4f9a3d	253783	10321	17	34	0	10	1	3	11	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Automaton Fly Spike.prefab	af4eea31dd12a2e44b1200e837fa4347	f2b766c7f42ec77610ec71e71b58c85539b3f1d1eebad8c1f213d70b2dd3fd74	8854	322	1	6	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Automaton Fly.prefab	31fd80f9c73347947840a7f28d578915	736635b6675083b1b8225e3db1046fa9b7150247e0c81ba392678909ed7f8b84	9348	339	1	6	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Automaton Goomba.prefab	308e55a29d3a2294bafbbef0daba275d	89c382087629f6069ab6062c112317a05a2d05f74b5586f66882b6d5abcd748a	31771	1166	6	14	0	0	0	1	4	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Automaton Shield.prefab	3340caddc7fec124f83f8c203f3b710b	bf807edcec1396fa25922dab4581e94b290801a586008beb5e47c86a694e4dd4	52359	1917	9	26	1	0	0	1	6	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Creeper.prefab	ff7410a13616f864c9ca2f52c5262221	8e44eeaa625b20022239174b3bc413216468dbc02bc81a46070125b212329684	38578	1415	7	17	0	0	0	3	3	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Grand Reed.prefab	f5c9e6b5c31c59945a980587ecf00255	9426340a4ad9239363199327486c503d6ade1d54e8d4f5afb257d4123f3fbc4c	365545	15056	19	40	1	0	0	4	5	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Handmaiden.prefab	73e524e60ea643e4da634a981e6e818b	c28f25c1203d58b041efc66aad1a5b4b30eb3f2f4471b8784def33cf1ed0f55b	304876	12817	10	11	0	2	1	2	2	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Knight.prefab	83a3fe540172bfc478535bb0200db101	7d0c51eab475cf020730f71d99c83051fcfae2c21b93a3b4527623cb328babba	350600	13861	15	30	1	2	1	2	5	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Pilgrim 01 Ward.prefab	fdd7f4ae0e2911a4abb10a13e31cf499	9d395f5aeb328513dd19358ae17a14ff725b4dc7d0817fbacd9092d9a46a579b	8205	293	1	5	0	0	0	0	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Pilgrim 01.prefab	27d9e86dfff893344bdaaf2c01a2dfbc	2e4798b8ab2176bfb2541a21062dca81c6fd4a4bd3e744a306e636b1fe0f381d	31315	1147	5	15	0	0	0	1	4	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Pilgrim 02.prefab	907eac3a6f50847468474fb589387c1d	ef19c85124607eb8e24804e717227e1c4e3f7c5728381566fb0c4a9599fbf0ea	179726	7568	4	9	0	0	0	1	1	0
Assets/Prefabs/Hornet Enemies/Corpses/Corpse Song Pilgrim 03 NoSilkDrop.prefab	0728a63c35ad5db43ab4ac11e276fc27	3c60b43db0fdfdedd210d5f48891197d3527602b24ac72ce2b6385f8dc8627ed	20682	750	3	12	0	0	0	1	2	0
