source	component_id	owner_id	owner_name	owner_hierarchy	line	target_scene	entry_point	is_door	entry_delay	always_enter_left	always_enter_right
Assets/Scenes/Hornet/Under_17.unity	9498	863	bot1	bot1	482240	Under_18	top1	0	0	0	0
Assets/Scenes/Hornet/Under_17.unity	9499	1359	door1	Architect Shrine Door/door1	482288	Under_20	left1	1	0	0	0
Assets/Scenes/Hornet/Under_17.unity	9500	1469	bot2	bot2	482336	Under_18	top2	0	0	0	0
Assets/Scenes/Hornet/Under_17.unity	9501	1556	top1	top1	482384	Ward_06	bot1	0	0	0	0
Assets/Scenes/Hornet/Under_18.unity	11352	217	top2	top2	1103812	Under_17	bot2	0	0	0	0
Assets/Scenes/Hornet/Under_18.unity	11353	260	left1	left1	1103860	Under_13	right2	0	0	0	0
Assets/Scenes/Hornet/Under_18.unity	11354	666	right1	right1	1103908	Under_19c	left1	0	0	0	0
Assets/Scenes/Hornet/Under_18.unity	11355	1305	top1	top1	1103956	Under_17	bot1	0	0	0	0
Assets/Scenes/Hornet/Under_19.unity	8113	114	top1	top1	1057821	Under_19c	bot1	0	0	0	0
Assets/Scenes/Hornet/Under_19.unity	8114	165	left1	left1	1057869	Under_13	right3	0	0	0	0
Assets/Scenes/Hornet/Under_19b.unity	6977	94	right1	right1	881311	Under_19c	left2	0	0	0	0
Assets/Scenes/Hornet/Under_19c.unity	3022	356	left1	left1	199617	Under_18	right1	0	0	0	0
Assets/Scenes/Hornet/Under_19c.unity	3023	443	left2	left2	199665	Under_19b	right1	0	0	0	0
Assets/Scenes/Hornet/Under_19c.unity	3024	521	bot1	bot1	199713	Under_19	top1	0	0	0	0
Assets/Scenes/Hornet/Under_20.unity	4558	242	left1	GameObject (6)/left1	528707	Under_17	door1	0	0	0	0
Assets/Scenes/Hornet/Under_20.unity	4559	1013	door_memoryEnd	door_memoryEnd	528755			0	0	0	1
Assets/Scenes/Hornet/Under_21.unity	3187	112	right1	right1	429998	Under_13	left3	0	0	0	0
Assets/Scenes/Hornet/Under_22.unity	1533	199	right1	right1	119989	Under_13	left4	0	0	0	0
Assets/Scenes/Hornet/Under_22.unity	1534	278	door_tubeEnter	City Travel Tube/door_tubeEnter	120037			1	0	0	0
Assets/Scenes/Hornet/Under_23.unity	9142	198	right1	right1	868741	Under_05	left3	0	0	0	0
Assets/Scenes/Hornet/Under_23.unity	9143	469	bot1	bot1	868789	Wisp_09	top1	0	0	0	0
Assets/Scenes/Hornet/Under_27.unity	11877	293	left1	left1	978757	Shellwood_22	right1	0	0	0	0
Assets/Scenes/Hornet/Under_27.unity	11878	1755	right2	Group (1)/right2	978805	Under_01	left3	0	0	0	0
Assets/Scenes/Hornet/Under_27.unity	11879	2026	right1	Group (1)/right1	978853	Under_01	left2	0	0	0	0
Assets/Scenes/Hornet/Ward_01.unity	7522	70	left3	left3	401909	Ward_02	right1	0	0	0	0
Assets/Scenes/Hornet/Ward_01.unity	7523	414	right3	right3	401957	Ward_05	left1	0	0	0	0
Assets/Scenes/Hornet/Ward_01.unity	7524	441	left1	left1	402005	Song_05	right3	0	0	0	0
Assets/Scenes/Hornet/Ward_01.unity	7525	862	left2	left2	402053	Ward_02b	right1	0	0	0	0
Assets/Scenes/Hornet/Ward_01.unity	7526	1128	right2	right2	402101	Ward_04	left1	0	0	0	0
Assets/Scenes/Hornet/Ward_01.unity	7527	1449	right1	right1	402149	Ward_03	left1	0	0	0	0
Assets/Scenes/Hornet/Ward_02.unity	8579	302	right1	right1	743821	Ward_01	left3	0	0	0	0
Assets/Scenes/Hornet/Ward_02.unity	8580	1370	bot1	bot1	743869	Under_08	top1	0	0	1	0
Assets/Scenes/Hornet/Ward_02.unity	8581	1421	top1	top1	743917	Ward_02b	bot1	0	0	0	0
Assets/Scenes/Hornet/Ward_02.unity	8582	2107	door_cinematicEnd	Boss Scene Parent/Silk Heart Memory Return/door_cinematicEnd	743965			0	0	0	1
Assets/Scenes/Hornet/Ward_02b.unity	6956	134	bot1	bot1	662009	Ward_02	top1	0	0	0	0
Assets/Scenes/Hornet/Ward_02b.unity	6957	1055	right1	right1	662057	Ward_01	left2	0	0	0	0
Assets/Scenes/Hornet/Ward_03.unity	12135	367	door1	Sherma_Door_Open/Open/door1	913102	Ward_09	left1	1	0	0	0
Assets/Scenes/Hornet/Ward_03.unity	12136	359	bot1	bot1	913150	Ward_06	top1	0	0	0	0
Assets/Scenes/Hornet/Ward_03.unity	12137	495	left1	left1	913198	Ward_01	right1	0	0	0	0
Assets/Scenes/Hornet/Ward_03.unity	12138	736	top1	top1	913246	Ward_07	bot1	0	0	0	0
Assets/Scenes/Hornet/Ward_04.unity	1848	288	left1	left1	158494	Ward_01	right2	0	0	0	0
Assets/Scenes/Hornet/Ward_05.unity	4616	401	left1	left1	320832	Ward_01	right3	0	0	0	0
Assets/Scenes/Hornet/Ward_06.unity	2561	59	top1	top1	198969	Ward_03	bot1	0	0	0	0
Assets/Scenes/Hornet/Ward_06.unity	2562	387	bot1	bot1	199017	Under_17	top1	0	0	0	0
Assets/Scenes/Hornet/Ward_07.unity	5122	83	bot1	Group/bot1	453476	Ward_03	top1	0	0	0	0
Assets/Scenes/Hornet/Ward_09.unity	4053	527	left1	left1	453091	Ward_03	door1	0	0	0	0
Assets/Scenes/Hornet/Weave_02.unity	6149	32	left3	left3	516252	Weave_11	right1	0	0	0	0
Assets/Scenes/Hornet/Weave_02.unity	6150	91	left4	left4	516300	Weave_07	right1	0	0	0	0
Assets/Scenes/Hornet/Weave_02.unity	6151	277	right3	right3	516348	Weave_10	left1	0	0	0	0
Assets/Scenes/Hornet/Weave_02.unity	6152	599	right1	right1	516396	Weave_12	left1	0	0	0	0
Assets/Scenes/Hornet/Weave_02.unity	6153	830	right2	right2	516444	Weave_13	left1	0	0	0	0
Assets/Scenes/Hornet/Weave_02.unity	6154	852	left2	left2	516492	Weave_04	right2	0	0	0	0
Assets/Scenes/Hornet/Weave_03.unity	15553	1692	right1	right1	1375126	Weave_07	left1	0	0	0	0
Assets/Scenes/Hornet/Weave_04.unity	2668	128	right2	right2	178169	Weave_02	left2	0	0	0	0
Assets/Scenes/Hornet/Weave_04.unity	2669	418	left1	left1	178217	Tut_01b	right1	0	0	0	0
Assets/Scenes/Hornet/Weave_05b.unity	5226	481	left1	left1	524364	Weave_08	right1	0	0	0	0
Assets/Scenes/Hornet/Weave_07.unity	2648	84	right1	right1	169524	Weave_02	left4	0	0	0	0
Assets/Scenes/Hornet/Weave_07.unity	2649	283	left1	left1	169572	Weave_03	right1	0	0	0	0
Assets/Scenes/Hornet/Weave_08.unity	13511	102	left1	left1	1263609	Weave_13	right1	0	0	0	0
Assets/Scenes/Hornet/Weave_08.unity	13512	139	right1	right1	1263657	Weave_05b	left1	0	0	0	0
Assets/Scenes/Hornet/Weave_10.unity	3343	157	left1	left1	257272	Weave_02	right3	0	0	0	0
Assets/Scenes/Hornet/Weave_11.unity	4912	487	right1	right1	363568	Weave_02	left3	0	0	0	0
Assets/Scenes/Hornet/Weave_11.unity	4913	539	top1	top1	363616	Weave_14	bot1	0	0	0	0
Assets/Scenes/Hornet/Weave_12.unity	2152	65	left1	left1	183828	Weave_02	right1	0	0	0	0
Assets/Scenes/Hornet/Weave_13.unity	1828	87	left1	left1	119546	Weave_02	right2	0	0	0	0
Assets/Scenes/Hornet/Weave_13.unity	1829	329	right1	right1	119594	Weave_08	left1	0	0	0	0
Assets/Scenes/Hornet/Weave_14.unity	1923	316	bot1	bot1	116798	Weave_11	top1	0	0	0	0
Assets/Scenes/Hornet/Wisp_02.unity	10956	262	top1	top1	1159336	Wisp_05	bot1	0	0	0	0
Assets/Scenes/Hornet/Wisp_02.unity	10957	843	right1	right1	1159384	Wisp_04	left1	0	0	0	0
Assets/Scenes/Hornet/Wisp_02.unity	10958	995	left1	left1	1159432	Belltown_08	right1	0	0	0	0
Assets/Scenes/Hornet/Wisp_03.unity	7654	327	door1	bell bits/door1	554940	Belltown_Room_doctor	left1	1	0	0	1
Assets/Scenes/Hornet/Wisp_03.unity	7655	703	top1	top1	554988	Wisp_06	bot1	0	0	0	0
Assets/Scenes/Hornet/Wisp_03.unity	7656	1122	right1	Group/right1	555036	Greymoor_06	left1	0	0	0	0
Assets/Scenes/Hornet/Wisp_04.unity	3880	49	left1	left1	308832	Wisp_02	right1	0	0	0	0
Assets/Scenes/Hornet/Wisp_04.unity	3881	106	right1	right1	308880	Wisp_08	left1	0	0	0	0
Assets/Scenes/Hornet/Wisp_04.unity	3882	642	bot1	bot1	308928	Greymoor_06	top1	0	0	1	0
Assets/Scenes/Hornet/Wisp_05.unity	3655	228	bot1	bot1	222601	Wisp_02	top1	0	0	0	0
Assets/Scenes/Hornet/Wisp_05.unity	3656	234	left1	left1	222649	Wisp_09	right1	0	0	0	0
Assets/Scenes/Hornet/Wisp_06.unity	1323	28	bot1	bot1	119261	Wisp_03	top1	0	0	0	0
Assets/Scenes/Hornet/Wisp_07.unity	10065	1009	left1	left1	979671	Wisp_08	right1	0	0	0	0
Assets/Scenes/Hornet/Wisp_08.unity	5964	505	left1	left1	491206	Wisp_04	right1	0	0	0	0
Assets/Scenes/Hornet/Wisp_08.unity	5965	801	right1	right1	491254	Wisp_07	left1	0	0	0	0
Assets/Scenes/Hornet/Wisp_09.unity	3314	48	right1	right1	172050	Wisp_05	left1	0	0	0	0
Assets/Scenes/Hornet/Wisp_09.unity	3315	266	top1	top1	172098	Under_23	bot1	0	0	0	0
