source	component_id	owner_id	clip_index	clip_name	line	fps	wrap_mode	loop_start	frame_count	event_frames_zero_based	collection_guids
Assets/Animations/Hornet Enemies/Pilgrim Fisher Enemy Anim.prefab	114724804207875695	1709254077376921	12	Possess	456	12	2	0	3		fe9b88a35be9beb4b95d78991243a502
Assets/Animations/Hornet Enemies/Pilgrim Fisher Enemy Anim.prefab	114724804207875695	1709254077376921	13	Sing	479	12	1	2	5		fe9b88a35be9beb4b95d78991243a502
Assets/Animations/Hornet Enemies/Pilgrim Fisher Enemy Anim.prefab	114724804207875695	1709254077376921	14	Startle	514	12	2	2	5		fe9b88a35be9beb4b95d78991243a502
Assets/Animations/Hornet Enemies/Pilgrim Fisher Enemy Anim.prefab	114724804207875695	1709254077376921	15	Unalert	549	12	2	2	7		fe9b88a35be9beb4b95d78991243a502
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	0	Fly	48	12	0	0	7		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	1	Idle	95	12	2	0	5		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	2	TurnToFly	130	12	1	2	9		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	3	Death Air	189	12	2	0	4		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	4	Death Land	218	12	2	0	3		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	5	Antic	241	12	1	3	5		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	6	Attack	276	30	6	0	1		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	7	Attack End	287	12	2	0	3		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	8	Sing	310	12	1	2	5		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	9	Sing End	345	12	2	0	2		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	10	Spawn Sing	362	12	1	2	5		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	11	Ambush	397	30	0	0	1		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	12	Sleep 1	408	30	6	0	1		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	13	Sleep 1 Wake	419	12	2	0	1		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	14	Sleep 2	430	30	0	0	1		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	15	Sleep 2 Wake	441	12	2	0	1		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Fly Anim.prefab	114724804207875695	1709254077376921	16	Death Land Cloakless	452	12	2	0	1		884aba11403d025498a900e2b40e3608
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	0	Antic	48	15	2	0	3		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	1	Attack Slash 1	71	12	2	0	8		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	2	Attack Slash 2	124	20	2	0	3	1|2	6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	3	Attack Slash 3	147	12	2	0	3		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	4	Tri Stab 1	170	12	2	0	8		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	5	Tri Stab 2	223	20	2	0	3	2	6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	6	Tri Stab 3	246	15	2	0	2		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	7	Block	263	15	2	3	5		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	8	Death Air	298	12	0	0	3		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	9	Death Land	321	12	2	0	5		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	10	Idle	356	12	0	0	5		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	11	Jump	391	12	0	0	3		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	12	Sing	414	12	1	3	6		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	13	Sing End	455	12	2	3	2		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	14	Turn	472	12	2	0	3		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	15	Walk	495	12	0	0	9		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	16	Block End	554	15	2	0	3		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	17	Block Hit	577	12	2	0	2		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	18	Rest	594	30	6	0	1		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	19	Evade Antic	605	20	2	0	4		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	20	Land	634	12	2	0	3		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	21	Tri Stab End	657	12	2	0	5		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Hiker Anim.prefab	114724804207875695	1709254077376921	22	Death Land Cloakless	692	12	2	0	1		6b89450b222c05e469695660af017579
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	0	Antic	48	12	2	0	3		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	1	Death Air	71	12	1	1	4		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	2	Death Land	100	12	2	0	4		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	3	Idle	129	12	0	0	5		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	4	Leap	164	12	0	0	4		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	5	Pray	193	12	0	0	3		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	6	Spit	216	12	2	0	5	2	25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	7	Turn	251	12	2	0	3		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	8	Walk	274	12	0	0	5		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	9	Spit Antic	309	12	0	0	3		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	10	Pray End	332	12	2	0	3		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	11	Pray End Q	355	12	2	0	1		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	12	Land	366	12	2	0	3		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	13	Death Land Cloakless	389	12	2	0	1		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Moss Spitter Anim.prefab	114724804207875695	1709254077376921	14	Pray Antic	400	12	2	0	1		25d0b24b1317fa1459a092b357a3e161
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	0	Ambush	48	12	2	0	7	3	cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	1	Antic	95	12	2	0	3		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	2	Attack	118	22	2	0	14	2|3|4	cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	3	Attack Antic	207	15	2	0	5		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	4	Death Air	242	12	1	2	5		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	5	Death Land	277	12	2	2	3		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	6	Idle	300	12	0	0	6		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	7	Jump Attack	341	22	2	0	13	1|2	cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	8	Leap	424	12	0	0	3		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	9	Pray	447	12	0	0	6		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	10	Pray End	488	15	2	0	3		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	11	Pray End Q	511	15	2	0	3		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	12	Recover	534	15	2	0	3		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	13	Rest	557	10	0	0	1		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	14	Rest Rise	568	15	2	0	3		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	15	Sing	591	12	0	0	6		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	16	Turn	632	12	2	0	2		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	17	Walk	649	12	0	0	10		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	18	Broom	714	12	6	0	1		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	19	Broom Air	725	12	0	0	3		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	20	Sweep	748	12	0	0	6		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	21	Stab Antic	789	12	2	0	5		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	22	Stab	824	14	1	1	4		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim Staff Understore Anim.prefab	114724804207875695	1709254077376921	23	Stab End	853	12	2	0	3		cd15705b7e203f441954763700dbeb41
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	0	Antic	48	15	2	0	4		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	1	Recover	77	12	2	0	3		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	2	Attack Antic	100	12	2	0	6		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	3	Attack	141	14	2	0	12	1|2|3|4|8	2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	4	Death Air	218	12	1	2	5		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	5	Death Land	253	12	2	0	3		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	6	Idle	276	12	0	0	6		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	7	Sing	317	12	0	0	3		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	8	Turn	340	12	2	0	2		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	9	Walk	357	12	0	0	10		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	10	Leap	422	12	0	0	3		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	11	Rest	445	10	0	0	4		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	12	Jump Attack	474	15	2	0	9	1|2|3	2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	13	Rest Rise	533	12	2	0	4		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	14	Pray	562	12	0	0	3		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	15	Pray End	585	12	2	0	3		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	16	Pray End Q	608	12	2	0	3		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	17	Ambush	631	12	2	0	9	3	2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	18	Bell Hit	690	15	2	0	4		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	19	Startle	719	12	2	0	8		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim StaffWielder Anim.prefab	114724804207875695	1709254077376921	20	Death Land Cloakless	772	12	2	0	1		2f7951c18e91b6841a0540828cafda94
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	0	TurnToFly	48	12	1	2	7		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	1	Death Air	95	12	0	0	3		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	2	Death Land	118	12	2	0	3		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	3	Antic	141	12	2	0	3		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	4	Stomp Antic	164	12	1	1	4		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	5	Stomp	193	12	0	0	3		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	6	Stomp Land	216	12	2	0	2		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	7	Fly	233	12	0	2	5		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	8	Fly Back	268	12	1	1	5		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	9	Sing	303	12	1	2	5		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	10	Sing End	338	12	2	0	2		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	11	Startle	355	12	2	2	5		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	12	TurnTo Fly Back	390	12	1	3	7		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	13	Fly In	437	12	0	2	5		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	14	Sleep	472	30	6	0	1		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	15	Death Land Cloakless	483	30	6	0	1		ea5183c6a90a7c44eaaf721ac6d04b8e
Assets/Animations/Hornet Enemies/Pilgrim Trap Anim.prefab	114724804207875695	1709254077376921	0	Wire Idle	48	30	6	0	1		d66b60f31c2b7ba4ca6b64543b8e4d6f
Assets/Animations/Hornet Enemies/Pilgrim Trap Anim.prefab	114724804207875695	1709254077376921	1	Wire Hit	59	20	2	0	2		d66b60f31c2b7ba4ca6b64543b8e4d6f
Assets/Animations/Hornet Enemies/Pilgrim Trap Anim.prefab	114724804207875695	1709254077376921	2	Spike Up	76	20	2	0	6	2	d66b60f31c2b7ba4ca6b64543b8e4d6f
Assets/Animations/Hornet Enemies/Pilgrim Trap Anim.prefab	114724804207875695	1709254077376921	3	Spike Down	117	20	2	0	3		d66b60f31c2b7ba4ca6b64543b8e4d6f
Assets/Animations/Hornet Enemies/Poke Swimmer Anim.prefab	114724804207875695	1709254077376921	0	Swim	48	12	0	0	5		3f63c7c7746ba1840831b7251518a67e
Assets/Animations/Hornet Enemies/Poke Swimmer Anim.prefab	114724804207875695	1709254077376921	1	TurnToSwim	83	12	1	3	8		3f63c7c7746ba1840831b7251518a67e
Assets/Animations/Hornet Enemies/Poke Swimmer Anim.prefab	114724804207875695	1709254077376921	2	Antic	136	15	1	1	3		3f63c7c7746ba1840831b7251518a67e
Assets/Animations/Hornet Enemies/Poke Swimmer Anim.prefab	114724804207875695	1709254077376921	3	Attack	159	12	2	0	2		3f63c7c7746ba1840831b7251518a67e
Assets/Animations/Hornet Enemies/Poke Swimmer Anim.prefab	114724804207875695	1709254077376921	4	Recover	176	12	2	0	2		3f63c7c7746ba1840831b7251518a67e
Assets/Animations/Hornet Enemies/Poke Swimmer Anim.prefab	114724804207875695	1709254077376921	5	Sing	198	15	1	1	3		3f63c7c7746ba1840831b7251518a67e
Assets/Animations/Hornet Enemies/Pond Skater Anim.prefab	114724804207875695	1709254077376921	0	Antic	48	12	2	0	4		1238f64274d7a5f4184de87b37609081
